url,title,rating,year
https://eufactcheck.eu/factcheck/true-trade-between-russia-and-the-eu-decreased-by-21-from-2019-to-2020/,Trade between Russia and the EU decreased by 21% from 2019 to 2020,TRUE,2021
https://eufactcheck.eu/factcheck/mostly-false-pentagon-team-reveals-covid-19-detecting-chip-that-can-be-implanted-in-the-body/,Pentagon team reveals COVID-19-detecting chip that can be implanted in the body,MOSTLY FALSE,2021
https://eufactcheck.eu/factcheck/uncheckable-there-are-fewer-bookings-for-a-holiday-in-croatia-but-more-is-expected-from-the-end-of-may-and-in-june/,“There are fewer bookings [for a holiday in Croatia] but more is expected from the end of May and in June.”,UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/mostly-true-croatia-is-fully-ready-to-start-tourist-movements/,“Croatia is fully ready to start tourist movements“,MOSTLY TRUE,2021
https://eufactcheck.eu/factcheck/mostly-true-access-to-reproductive-health-services-has-become-more-complicated/,“Access to reproductive health services has become more complicated”,MOSTLY TRUE,2021
https://eufactcheck.eu/blogpost/blog-sexual-rights-are-even-harder-to-obtain-than-before-the-pandemic/,Sexual rights are even harder to obtain than before the pandemic,,2021
https://eufactcheck.eu/factcheck/mostly-true-based-on-preliminary-research-data-the-pfizer-biontech-covid-19-vaccination-has-a-100-shield-against-covid-cases-for-12-15-year-olds/,"Based on preliminary research data, the Pfizer-Biontech Covid-19 vaccination has a 100 % shield against Covid cases for 12–15-year-olds",MOSTLY TRUE,2021
https://eufactcheck.eu/blogpost/blog-the-troubles-of-fact-checking-one-way-communication-barriers/,The troubles of fact-checking: one-way communication barriers,,2021
https://eufactcheck.eu/factcheck/uncheckable-ursula-von-der-leyen-is-forcing-eu-members-to-go-carbon-neutral-whilst-taking-a-private-jet-for-half-of-her-worldwide-missions/,“Ursula von der Leyen is forcing EU-members to go carbon-neutral whilst taking a private jet for half of her worldwide missions”,UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/mostly-true-a-desert-wind-blew-10-billion-of-global-trade-off-course/,A Desert Wind Blew $10 Billion of Global Trade Off Course,MOSTLY TRUE,2021
https://eufactcheck.eu/blogpost/pushing-boundaries/,Pushing Boundaries,,2021
https://eufactcheck.eu/factcheck/true-the-largest-european-exporters-of-weaponry-to-middle-east-get-contracts-to-stop-refugees-from-entering-our-borders/,“The largest European exporters of weaponry to Middle East get contracts to stop refugees from entering our borders”,TRUE,2021
https://eufactcheck.eu/factcheck/uncheckable-european-commission-famously-doesnt-always-move-or-react-to-democratic-representations-even-from-its-own-member-states/,"“European Commission famously doesn’t always move or react to democratic representations, even from its own member states”",UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/mostly-true-only-10-of-the-european-regions-population-have-received-one-vaccine-dose-and-4-have-completed-a-full-course/,Only 10% of the (European) region’s population have received one vaccine dose and 4% have completed a full course,MOSTLY TRUE,2021
https://eufactcheck.eu/factcheck/true-madrid-is-among-the-european-cities-with-the-highest-number-of-deaths-per-million-inhabitants/,“Madrid is among the European cities with the highest number of deaths per million inhabitants”,TRUE,2021
https://eufactcheck.eu/blogpost/blog-between-st-patrick-and-the-pope-how-hard-it-is-not-to-be-a-catholic/,Between St. Patrick and the Pope – How hard it is not to be a Catholic,,2021
https://eufactcheck.eu/factcheck/mostly-true-catholic-church-loses-members-europe-wide/,“Catholic Church loses members – Europe-wide”,MOSTLY TRUE,2021
https://eufactcheck.eu/factcheck/false-more-than-98-of-people-infected-with-the-coronavirus-barely-experience-any-symptoms/,“More than 98% of people infected with the coronavirus barely experience any symptoms”,FALSE,2021
https://eufactcheck.eu/blogpost/confessions-of-a-troll/,Confessions of a Troll,,2021
https://eufactcheck.eu/blogpost/media-analysis/media-analysis-brexit-aftermath-through-the-lens-of-leading-newspapers-in-spain-france-and-the-united-kingdom/,"Brexit aftermath through the lens of leading newspapers in Spain, France and the United Kingdom",,2021
https://eufactcheck.eu/factcheck/uncheckable-eu-gives-financial-support-to-the-mullah-regime-in-iran/,“EU gives financial support to the Mullah regime in Iran”,UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/true-bulgaria-has-stopped-using-the-astrazeneca-covid-19-vaccine/,Bulgaria has stopped using the AstraZeneca COVID-19 vaccine,TRUE,2021
https://eufactcheck.eu/factcheck/mostly-true-the-blocs-leaders-unanimously-agreed-on-a-broad-outline-for-the-vaccine-certificates/,The bloc’s leaders unanimously agreed on a broad outline for the vaccine certificates,MOSTLY TRUE,2021
https://eufactcheck.eu/blogpost/blog-is-it-easy-to-be-old-what-it-is-like-to-be-pensioners-in-russia-and-latvia/,Is it easy to be old? What it is like to be pensioners in Russia and Latvia,,2021
https://eufactcheck.eu/factcheck/uncheckable-attacks-on-police-officers-are-an-everyday-occurence-in-vienna/,“Attacks on police officers are an everyday occurence in Vienna”,UNCHECKABLE,2021
https://eufactcheck.eu/blogpost/blog-violence-against-women-the-pandemic-at-home/,Violence against women: The Pandemic at Home,,2021
https://eufactcheck.eu/factcheck/uncheckable-brot-fur-die-welt-claims-that-the-covid-19-pandemic-has-led-to-an-increase-in-domestic-violence-against-women-worldwide/,“Brot für die Welt” claims that the Covid-19 pandemic has led to an increase in domestic violence against women worldwide,UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/mostly-false-sputnik-v-vaccine-is-only-available-in-5-of-the-85-regions-in-russia/,Sputnik-V vaccine is only available in 5 of the 85 regions in Russia,MOSTLY FALSE,2021
https://eufactcheck.eu/blogpost/blog-the-mediterranean-a-far-right-sea-of-misinformation/,"The Mediterranean, a far-right sea of misinformation",,2021
https://eufactcheck.eu/factcheck/mostly-false-spanish-government-pull-effect-makes-spain-the-main-european-entrance-of-illegal-immigrants/,“Spanish Government pull effect makes Spain the main European entrance for illegal immigrants”,MOSTLY FALSE,2021
https://eufactcheck.eu/factcheck/uncheckable-the-biggest-lie-from-this-election-is-that-nuclear-energy-will-help-to-achieve-the-climate-goals/,“The biggest lie from this election is that nuclear energy will help to achieve the climate goals”.,UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/mostly-false-around-20-percent-of-illegal-migrants-are-bringing-the-coronavirus-to-austria/,“Around 20 percent of illegal migrants are bringing the coronavirus to Austria”,MOSTLY FALSE,2021
https://eufactcheck.eu/factcheck/mostly-false-who-does-not-recommend-antigen-testing-in-schools/,“WHO does not recommend antigen testing in schools”,MOSTLY FALSE,2021
https://eufactcheck.eu/factcheck/false-the-average-monthly-retirement-pension-in-latvia-is-77-thousand-rubles/,“The average monthly retirement pension in Latvia is 77 thousand rubles”,FALSE,2021
https://eufactcheck.eu/factcheck/mostly-true-lockdown-in-slovenia-is-one-of-the-longest-in-europe-and-a-thorough-one/,“Lockdown in Slovenia is one of the longest in Europe and a thorough one”,MOSTLY TRUE,2021
https://eufactcheck.eu/factcheck/mostly-false-dutch-finance-minister-claims-healthcare-costs-exceed-100-billion-euros-he-is-off-by-30-billion/,“Dutch finance minister claims healthcare costs exceed 100 billion euros. He is off by 30 billion.”,MOSTLY FALSE,2021
https://eufactcheck.eu/factcheck/uncheckable-russian-workers-are-twice-less-productive-than-italian-ones/,“Russian workers are twice less productive than Italian ones”,UNCHECKABLE,2021
https://eufactcheck.eu/blogpost/blog-advice-for-journalism-students-look-out-the-fcking-window-and-find-out-the-truth/,Advice for journalism students: “Look out the f*cking window and find out the truth”,,2021
https://eufactcheck.eu/factcheck/true-only-4-of-dutch-nature-reserves-are-in-good-condition-and-the-number-of-wild-animals-has-halved-since-1990/,“Only 4% of Dutch nature reserves are in good condition and the number of wild animals has halved since 1990”,TRUE,2021
https://eufactcheck.eu/factcheck/mostly-true-the-netherlands-has-one-of-the-largest-social-housing-sectors-in-europe-but-the-waiting-list-for-social-housing-averages-nine-years/,“The Netherlands has one of the largest social housing sectors in Europe but the waiting list for social housing averages nine years”,MOSTLY TRUE,2021
https://eufactcheck.eu/blogpost/blog-false-information-in-the-era-of-covid-19/,False information in the era of covid-19,,2021
https://eufactcheck.eu/factcheck/mostly-true-tourists-in-barcelona-will-not-be-able-to-rent-an-apartment/,“Tourists in Barcelona will not be able to rent an apartment”,MOSTLY TRUE,2021
https://eufactcheck.eu/blogpost/blog-politicians-sales-and-the-lack-of-sources/,"Politicians, sales and the lack of sources",,2021
https://eufactcheck.eu/blogpost/media-analysis/croatian-media-spread-the-news-that-a-local-filmmaker-sulina-won-the-golden-lion-award-lazy-journalism-or-intentional-misinformation/,Croatian media spread the news that a local filmmaker Šulina won the Golden Lion award: Lazy journalism or intentional misinformation?,,2021
https://eufactcheck.eu/factcheck/uncheckable-in-brussels-the-trade-fair-for-live-goods-began-children-are-put-up-for-sale/,"In Brussels, the trade fair for live goods began. Children are put up for sale",UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/false-croatian-filmmaker-sulina-won-the-enviable-venice-film-festival-golden-lion-award/,Croatian filmmaker Šulina won the “enviable” Venice Film Festival Golden Lion award,FALSE,2021
https://eufactcheck.eu/blogpost/4-minutes/,4 Minutes,,2021
https://eufactcheck.eu/blogpost/blog-facing-dilemmas-while-researching-statements-about-environment-and-ecology/,Facing dilemmas while researching statements about environment and ecology,,2021
https://eufactcheck.eu/blogpost/blog-a-reflection-on-factchecking-and-why-everyone-should-try-it/,A reflection on factchecking and why everyone should try it,,2021
https://eufactcheck.eu/blogpost/blog-translation-difficulties-or-still-racism/,Translation difficulties or still racism?,,2021
https://eufactcheck.eu/factcheck/true-emissions-of-bestselling-plug-in-hybrid-cars-are-higher-than-advertised/,“Emissions of bestselling plug-in hybrid cars are higher than advertised”,TRUE,2021
https://eufactcheck.eu/factcheck/false-football-referee-permanently-banned-for-racist-remarks/,Football referee permanently banned for racist remarks,FALSE,2021
https://eufactcheck.eu/factcheck/uncheckable-pancreatitis-not-poison-caused-alexei-navalny-to-fall-ill/,"“Pancreatitis, not poison, caused Alexei Navalny to fall ill”",UNCHECKABLE,2021
https://eufactcheck.eu/factcheck/mostly-false-pcr-tests-do-not-tell-if-someone-is-infected-or-contagious/,“PCR tests do not tell if someone is infected or contagious”,MOSTLY FALSE,2021
https://eufactcheck.eu/factcheck/true-abortion-restriction-does-not-prevent-abortion-it-just-makes-them-less-safe/,"“Abortion restriction does not prevent abortion, it just makes them less safe”",TRUE,2021
https://eufactcheck.eu/factcheck/mostly-false-we-have-to-provide-our-soldier-with-basic-equipment-for-work/,“We have to provide our soldier with basic equipment for work”,MOSTLY FALSE,2021
https://eufactcheck.eu/blogpost/media-analysis/media-analysis-german-and-russian-contrasting-media-views-of-navalny-case/,German and Russian media have contrasting views of Navalny case,,2021
https://eufactcheck.eu/factcheck/mostly-true-horror-fans-are-better-at-coping-during-the-global-pandemic/,“Horror fans are better at coping during the global pandemic”,MOSTLY TRUE,2021
https://eufactcheck.eu/blogpost/blog-has-russia-imposed-retaliatory-sanctions-against-representatives-of-the-german-and-french-leadership-because-of-the-navalny-case/,Has Russia imposed retaliatory sanctions against representatives of the German and French leadership because of the Navalny case?,,2021
https://eufactcheck.eu/factcheck/mostly-true-government-measures-positively-affected-slovenian-employment-rating/,“Government measures positively affected Slovenian employment rating”,MOSTLY TRUE,2021
https://eufactcheck.eu/factcheck/mostly-true-wages-grew-more-than-prices-in-countries-that-introduced-the-euro/,Wages grew more than prices in countries that introduced the euro,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-false-the-2022-fifa-world-cup-in-qatar-is-fully-carbon-neutral/,“The 2022 FIFA World Cup in Qatar is fully carbon-neutral”,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-eu-now-spends-three-times-more-than-russia-on-defence/,“EU now spends three times more than Russia on defence”,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-the-eu-has-not-fulfilled-its-role-as-a-guarantor-and-sponsor-of-the-brussels-agreement/,“The EU has not fulfilled its role as a guarantor and sponsor of the Brussels Agreement”,FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-herd-immunity-in-germany-has-already-been-reached/,“Herd immunity in Germany has already been reached”,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-keep-migrants-out-of-the-uk-by-leaving-the-un-1951-convention/,“Keep migrants out of the UK by leaving the UN-1951 convention”,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-without-the-dissenting-votes-of-the-afd-a-vaccine-mandate-would-have-been-introduced-in-germany/,"Without the dissenting votes of the AfD, a vaccine mandate would have been introduced in Germany",MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-most-of-wallonia-and-some-of-flanders-are-depleting-their-renewable-water-resources-at-the-highest-rate-in-northern-europe/,"“Most of Wallonia and some of Flanders, are depleting their renewable water resources at the highest rate in northern Europe”",MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-diverse-teams-work-better-in-times-of-crisis/,diverse teams work better in times of crisis,MOSTLY TRUE,2022
https://eufactcheck.eu/blogpost/blog-how-does-news-media-choose-the-experts-it-gives-voice-to-regarding-war-in-europe/,How does news media choose the experts it gives voice to regarding war in Europe?,,2022
https://eufactcheck.eu/factcheck/mostly-false-the-belgian-labor-market-does-not-need-immigrant-workers/,The Belgian labor market does not need immigrant workers,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-russia-abandons-international-space-station-it-could-fall-on-europe/,Russia abandons International Space Station: It could fall on Europe!,MOSTLY TRUE,2022
https://eufactcheck.eu/blogpost/media-analysis/media-analysis-finnish-news-media-emphasized-aiding-in-the-coverage-of-ukraine-war-whereas-uncontrolled-immigration-in-2015/,Finnish news media emphasized “aiding” in the coverage of Ukraine war whereas “uncontrolled immigration” in 2015,,2022
https://eufactcheck.eu/factcheck/mostly-false-more-than-30-million-europeans-live-in-energy-poverty/,“More than 30 million Europeans live in energy poverty”,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/uncheckable-only-three-people-died-in-the-construction-of-stadiums-for-the-fifa-world-cup-in-qatar/,„Only three people died in the construction of stadiums for the FIFA world cup in Qatar”,UNCHECKABLE,2022
https://eufactcheck.eu/factcheck/false-500-000-people-participated-in-berlin-in-a-demonstration-against-the-russian-invasion/,“500 000 people participated in Berlin in a demonstration against the Russian invasion”,FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-illegal-greek-migrants-are-not-refugees/,“Illegal Greek migrants are not refugees”,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-jews-are-feeling-increasingly-insecure-due-to-covid-19/,Jews are feeling increasingly insecure due to Covid-19,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-false-german-taxpayers-have-the-highest-tax-and-contribution-burden-in-the-world/,“German taxpayers have the highest tax and contribution burden in the world”,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-whoever-has-been-injected-with-that-scary-vaccine-can-claim-compensation-in-denmark/,“Whoever has been injected with that scary ‘vaccine’ can claim compensation in Denmark“,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-if-housing-conditions-in-ghent-dont-change-40-of-all-inhabitants-will-not-be-able-to-buy-a-house-on-the-private-market/,"“If housing conditions in Ghent don’t change, 40% of all inhabitants will not be able to buy a house on the private market”",MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-germany-will-never-fulfill-its-energy-requirements-with-only-wind-energy-and-solar-power/,„Germany will never fulfill its energy requirements with only wind energy and solar power.“,FALSE,2022
https://eufactcheck.eu/blogpost/blog-kyivnotkiev-language-spelling-and-war/,"#KyivNotKiev. Language, spelling and war",,2022
https://eufactcheck.eu/blogpost/blog-belgium-europes-climate-loser/,"Belgium, Europe’s climate loser",,2022
https://eufactcheck.eu/factcheck/mostly-true-less-educated-people-are-more-likely-to-get-depressed/,Less educated people are more likely to get depressed,MOSTLY TRUE,2022
https://eufactcheck.eu/blogpost/blog-finlands-putin-whisperer-took-off-masks-when-the-war-broke-out/,Finland’s “Putin whisperer” took off masks when the war broke out,,2022
https://eufactcheck.eu/factcheck/mostly-true-e-vehicles-are-more-efficient-than-combustion-engines/,E-vehicles are more efficient than combustion engines,MOSTLY TRUE,2022
https://eufactcheck.eu/blogpost/media-analysis/media-analysis-finnish-media-stays-united-behind-universal-military-service/,Finnish media stays united behind universal military service,,2022
https://eufactcheck.eu/factcheck/mostly-false-windmills-are-considering-their-entire-life-cycle-not-sustainable/,"Windmills are, considering their entire life cycle, not sustainable",MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/true-the-european-unions-climate-tax-is-as-much-as-60-of-the-energy-production-costs/,“The European Union’s climate tax is as much as 60% of the energy production costs.”,TRUE,2022
https://eufactcheck.eu/factcheck/mostly-false-the-danger-is-real-since-2015-it-has-been-possible-by-law-for-third-countries-to-use-nuclear-weapons-on-ukrainian-soil/,“The danger is real: since 2015 it has been possible by law for third countries to use nuclear weapons on Ukrainian soil”,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/true-belgium-drops-to-the-49th-place-in-the-climate-change-performance-index/,“Belgium drops to the 49th place in the Climate Change Performance Index”,TRUE,2022
https://eufactcheck.eu/factcheck/uncheckable-63-of-transactions-in-bulgaria-are-made-in-cash/,63% of transactions in Bulgaria are made in cash,UNCHECKABLE,2022
https://eufactcheck.eu/blogpost/pastoral-workers-help-young-people-with-suicidal-thoughts/,Pastoral workers help young people with suicidal thoughts,,2022
https://eufactcheck.eu/factcheck/uncheckable-drastic-increase-in-suicide-attempts-by-children/,“Drastic increase in suicide attempts by children“,UNCHECKABLE,2022
https://eufactcheck.eu/factcheck/true-china-dominates-the-global-graphite-market-threatening-electric-cars-production/,"“China dominates the global graphite market, threatening electric cars’ production”",TRUE,2022
https://eufactcheck.eu/blogpost/social-media-and-gen-z-how-do-tik-tok-co-influence-tomorrows-mental-health/,How do Tik Tok & Co influence tomorrow’s mental health?,,2022
https://eufactcheck.eu/factcheck/uncheckable-generation-z-has-more-mental-health-problems-than-any-other-generation-before/,“Generation Z has more mental health problems than any other generation before”,UNCHECKABLE,2022
https://eufactcheck.eu/blogpost/blog-how-politicians-lose-control/,How politicians lose control,,2022
https://eufactcheck.eu/factcheck/false-belgium-blocks-the-waiver-to-release-covid-vaccine-patents-for-the-third-world-the-most/,“Belgium blocks the waiver to release Covid-vaccine patents for the third world the most”,FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-if-srebrenica-was-a-genocide-then-we-need-to-think-up-a-new-name-for-other-more-serious-crimes/,"“If Srebrenica was a genocide, then we need to think up a new name for other more serious crimes”",MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/uncheckable-deloitte-belgium-claims-to-have-reduced-its-co2-emissions-by-a-third-in-three-years/,Deloitte Belgium claims to have reduced its CO2-emissions by a third in three years,UNCHECKABLE,2022
https://eufactcheck.eu/factcheck/mostly-false-new-measures-drop-moldovas-vaccination-rate-by-almost-60/,new measures drop Moldova’s vaccination rate by almost 60%,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-teachers-salaries-in-germany-are-higher-than-the-national-average/,“Teachers’ salaries in Germany are higher than the national average”,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-italians-stormed-a-mall-to-protest-green-passports/,Italians stormed a mall to protest green passports,FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-postal-voting-is-a-big-problem-and-electoral-fraud-is-a-sad-truth-in-germany/,“Postal voting is a big problem and electoral fraud is a sad truth in Germany”,MOSTLY FALSE,2022
https://eufactcheck.eu/blogpost/media-analysis/media-analysis-croatia-a-guardian-of-eu-borders-or-a-ruthless-violator-of-human-rights/,Croatia – a guardian of EU borders or a ruthless violator of human rights?,,2022
https://eufactcheck.eu/factcheck/mostly-true-germany-has-not-let-only-urgently-needed-specialists-into-the-country/,Germany has not let only urgently needed specialists into the country,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-in-2023-germany-lacks-15-to-20-gigawatt-of-secured-power-output/,"“In 2023, Germany lacks 15 to 20 gigawatt of secured power output”",MOSTLY TRUE,2022
https://eufactcheck.eu/blogpost/blog-post-one-story-can-tell-a-lot-of-stories/,One story can tell a lot of stories,,2022
https://eufactcheck.eu/factcheck/false-spains-chamber-of-deputies-is-the-most-equal-in-the-european-union/,“Spain’s Chamber of Deputies is the most equal in the European Union”,FALSE,2022
https://eufactcheck.eu/factcheck/true-omicron-spreads-much-faster-than-other-strains-of-covid-19/,Omicron spreads much faster than other strains of Covid-19,TRUE,2022
https://eufactcheck.eu/blogpost/media-analysis/is-it-possible-to-bring-back-a-mammoth/,Is it possible to bring back a mammoth?,,2022
https://eufactcheck.eu/factcheck/mostly-true-left-wing-extremism-continues-to-grow-and-grow-stronger-in-germany/,“Left-wing extremism continues to grow and grow stronger in Germany”,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-no-major-sporting-event-has-yet-improved-the-human-rights-situation-in-the-hosting-country/,No major sporting event has yet improved the human rights situation in the hosting country,MOSTLY TRUE,2022
https://eufactcheck.eu/blogpost/blog-post-demographic-data-key-takeaways-from-our-fact-checking-quest/,Key takeaways from our ‘fact-checking quest’,,2022
https://eufactcheck.eu/factcheck/mostly-true-croatia-spent-24-times-more-euros-on-census-than-slovenia-which-has-2-million-fewer-citizens/,Croatia spent 24 times more euros on census than Slovenia which has 2 million fewer citizens,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-corona-vaccine-kills-more-people-than-all-other-vaccines-in-the-past-20-years/,“Corona vaccine kills more people than all other vaccines in the past 20 years“,FALSE,2022
https://eufactcheck.eu/factcheck/true-greenhouse-gas-emissions-have-to-drop-50-in-eight-years-to-stay-below-1-5-degrees/,Greenhouse gas emissions have to drop 50% in eight years to stay below 1.5 degrees,TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-pfizer-biontech-moderna-make-1000-every-second-from-covid-19-vaccines/,"Pfizer, BioNTech & Moderna make $1,000 every second from Covid-19 vaccines",MOSTLY TRUE,2022
https://eufactcheck.eu/blogpost/the-intra-european-competition-for-vaccination-progress/,The intra-European competition for vaccination progress,,2022
https://eufactcheck.eu/factcheck/mostly-false-covid-19-divides-europe-into-two-parts/,COVID-19 divides Europe into two parts,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-the-european-population-perceives-climate-change-as-a-serious-problem/,The European population perceives climate change as a serious problem,MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/false-300000-rejected-asylum-seekers-receive-full-welfare-benefits/,"“300,000 rejected asylum seekers receive full welfare benefits”",FALSE,2023
https://eufactcheck.eu/factcheck/uncheckable-oktoberfest-2023-numbers-of-assaults-against-girls-and-women-significantly-decrease/,“Oktoberfest 2023: Numbers of assaults against girls and women significantly decrease”,UNCHECKABLE,2023
https://eufactcheck.eu/factcheck/mostly-true-unemployment-rate-in-the-euro-area-at-record-low/,“Unemployment rate in the euro area at record low”,MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/false-on-average-a-flemish-livestock-farm-emits-20-to-28-tonnes-of-ammonia/,"“On average, a Flemish livestock farm emits 20 to 28 tonnes of ammonia”",FALSE,2023
https://eufactcheck.eu/factcheck/mostly-false-fewer-than-4400-wind-turbines-generate-the-same-as-three-nuclear-power-plants/,"Fewer than 4,400 wind turbines generate the same as three nuclear power plants",MOSTLY FALSE,2023
https://eufactcheck.eu/factcheck/false-belgium-has-the-highest-public-expenditure-and-the-highest-structural-deficit/,“Belgium has the highest public expenditure and the highest structural deficit”,FALSE,2023
https://eufactcheck.eu/factcheck/mostly-true-sustainable-aviation-leads-to-job-loss-higher-travel-costs-and-low-passenger-demand/,"“Sustainable aviation leads to job loss, higher travel costs and low passenger demand”",MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/mostly-true-terrifying-interactive-map-reveals-the-areas-that-could-be-plunged-underwater-by-2050/,‘Terrifying interactive map reveals the areas that could be plunged underwater by 2050’,MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/mostly-true-violence-against-emergency-workers-is-on-the-rise/,Violence against emergency workers is on the rise,MOSTLY TRUE,2023
https://eufactcheck.eu/blogpost/media-analysis-the-journalistic-treatment-of-eco-anxiety-in-the-spanish-british-and-french-press/,"The journalistic treatment of eco-anxiety in the Spanish, British and French press",,2023
https://eufactcheck.eu/blogpost/blog-fact-checking-a-climate-change-related-claim-in-the-spanish-local-elections-campaign/,Fact-checking a climate change-related claim in the Spanish local elections campaign,,2023
https://eufactcheck.eu/factcheck/false-cars-are-related-to-pollution-but-have-nothing-to-do-with-climate-change/,"“Cars are related to pollution, but have nothing to do with climate change”",FALSE,2023
https://eufactcheck.eu/factcheck/true-italy-became-the-first-western-country-to-ban-chatgpt/,“Italy became the first Western country to ban ChatGPT”,TRUE,2023
https://eufactcheck.eu/factcheck/mostly-false-eating-less-meat-would-be-a-contribution-against-mr-putin/,“Eating less meat would be a contribution against Mr. Putin”,MOSTLY FALSE,2023
https://eufactcheck.eu/factcheck/uncheckable-germany-doesnt-have-too-few-caregivers-we-just-use-them-very-inefficiently/,"“Germany doesn’t have too few caregivers, we just use them very inefficiently”",UNCHECKABLE,2023
https://eufactcheck.eu/factcheck/mostly-false-we-wont-be-able-to-feed-our-families-in-2050/,“We won’t be able to feed our families in 2050”,MOSTLY FALSE,2023
https://eufactcheck.eu/blogpost/blog-media-and-the-pitfalls-of-a-political-dog-whistle/,Media and the pitfalls of a political dog whistle,,2023
https://eufactcheck.eu/factcheck/true-number-of-asylum-applications-declined-notably-in-february/,“Number of asylum applications declined notably in February”,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-euro-was-supposed-to-be-as-stable-as-the-d-mark-but-it-is-as-stable-as-the-turkish-lira/,"“The euro was supposed to be as stable as the D-Mark, but it is as stable as the Turkish lira”",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/true-construction-is-responsible-for-producing-35-of-all-waste-in-the-eu/,“Construction is responsible for producing 35% of all waste in the EU.”,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-party-afd-stands-for-prosperity-for-family-for-people-and-for-peace/,"“The party AfD stands for prosperity, for family, for people, and for peace”",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-180000-tonnes-of-plastic-pellets-lost-into-the-european-environment-yearly/,"“180,000 tonnes of plastic pellets lost into the European environment yearly”",MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-a-dexit-would-mean-a-loss-of-prosperity-of-400-to-500-billion-euros-per-year/,“A Dexit would mean a loss of prosperity of 400 to 500 billion euros per year”,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/false-barcelona-has-become-the-city-with-the-highest-crime-rate-in-spain-and-is-an-example-of-the-failure-of-multiculturalism/,“Barcelona has become the city with the highest crime rate in Spain and is an example of the failure of multiculturalism”,FALSE,2024
https://eufactcheck.eu/factcheck/uncheckable-the-afd-are-the-arsonists-who-are-planning-to-deport-our-neighbors/,“The AfD are the arsonists who are planning to deport our neighbors”,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-false-great-britain-deports-illegal-immigrants-to-their-home-country/,Great Britain deports illegal immigrants to their home country,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/true-but-requires-context-finland-faces-the-highest-costs-under-eus-environmental-restoration-law-relative-to-its-economy/,Finland faces the highest costs under EU’s environmental restoration law relative to its economy,TRUE,2024
https://eufactcheck.eu/factcheck/true-80-of-european-agricultural-funding-goes-to-just-20-of-companies/,“80% of European agricultural funding goes to just 20% of companies”,TRUE,2024
https://eufactcheck.eu/blogpost/transidentity-clearing-up-common-myths-to-promote-acceptance-and-equality/,clearing up common myths to promote acceptance and equality,,2024
https://eufactcheck.eu/factcheck/mostly-true-30-million-europeans-live-with-a-rare-disease/,“30 million Europeans live with a rare disease”,MOSTLY TRUE,2024
